PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,First_name,Surname,deck,num,side,Age Interval,expenses,Transported
8091_01,Earth,False,TRAPPIST-1e,29.0,False,18.0,7.0,0.0,0.0,779.0,Mela Bushallert,Mela,Bushallert,F,1672,P,24-30,804.0,False
1304_03,Earth,False,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,Winia Quinnedy,Winia,Quinnedy,E,82,P,6-12,0.0,False
6334_07,Earth,False,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,Gailia Jenson,Gailia,Jenson,G,1028,S,0-6,0.0,True
1426_01,Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Duhrid Drelcate,Duhrid,Drelcate,D,46,P,24-30,0.0,True
4438_01,Mars,False,TRAPPIST-1e,36.0,False,721.0,0.0,471.0,0.0,0.0,Salros Wate,Salros,Wate,F,910,P,36-42,1192.0,False
1238_01,Europa,False,TRAPPIST-1e,26.0,False,0.0,1026.0,3301.0,831.0,356.0,Merops Pronfraked,Merops,Pronfraked,C,50,S,24-30,5514.0,True
3728_01,Earth,True,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,Dianya Roachoanand,Dianya,Roachoanand,G,612,S,12-18,0.0,True
7104_01,Europa,False,TRAPPIST-1e,57.0,False,906.0,22.0,0.0,8293.0,391.0,Taurah Regmansidy,Taurah,Regmansidy,C,228,P,54-60,9612.0,False
5601_03,Earth,False,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,Jacque Vandan,Jacque,Vandan,,,,0-6,0.0,True
7549_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,19.0,1468.0,2.0,119.0,Beula Beangley,Beula,Beangley,E,489,P,18-24,1608.0,True
8937_01,Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Zosmark Unaasor,Zosmark,Unaasor,E,574,P,24-30,0.0,True
0244_02,Mars,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,Tous Sad,Tous,Sad,F,47,S,12-18,0.0,True
1113_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,719.0,Stevey Fielsenders,Stevey,Fielsenders,E,78,S,18-24,719.0,True
0653_01,Mars,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Rionk Paska,Rionk,Paska,E,45,S,36-42,0.0,True
3145_01,Mars,True,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,Spies Gency,Spies,Gency,F,652,P,48-54,0.0,True
3111_01,Mars,False,TRAPPIST-1e,22.0,False,1173.0,0.0,0.0,9.0,0.0,Goles Ramad,Goles,Ramad,D,95,P,18-24,1182.0,False
6722_01,Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Phargak Dicely,Phargak,Dicely,E,445,S,24-30,0.0,True
3811_01,Mars,True,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,Fisps Frasp,Fisps,Frasp,F,786,P,54-60,0.0,True
3768_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,717.0,0.0,0.0,Jonaye Rushing,Jonaye,Rushing,F,710,S,18-24,717.0,True
3301_04,Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Lulah Domington,Lulah,Domington,G,525,S,18-24,0.0,True
1452_03,Europa,False,55 Cancri e,34.0,False,0.0,1646.0,0.0,51.0,1462.0,Alzird Distured,Alzird,Distured,C,53,P,30-36,3159.0,False
2919_02,Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Soyos Kra,Soyos,Kra,F,555,S,0-6,0.0,True
7535_01,Earth,False,TRAPPIST-1e,19.0,False,122.0,2.0,0.0,480.0,565.0,Adanne Robley,Adanne,Robley,F,1562,P,18-24,1169.0,True
8069_01,Europa,True,55 Cancri e,60.0,False,0.0,0.0,0.0,0.0,0.0,Adharan Greded,Adharan,Greded,D,234,S,60-66,0.0,True
1959_01,Europa,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Weion Exibuctich,Weion,Exibuctich,C,66,P,12-18,0.0,True
2532_01,Mars,False,TRAPPIST-1e,24.0,False,737.0,37.0,1682.0,0.0,0.0,Gorn Traie,Gorn,Traie,F,489,S,24-30,2456.0,False
0186_01,Earth,False,TRAPPIST-1e,25.0,False,62.0,0.0,0.0,0.0,956.0,Camiet Shephendry,Camiet,Shephendry,G,28,P,24-30,1018.0,False
5631_01,Earth,False,TRAPPIST-1e,20.0,False,47.0,0.0,0.0,0.0,2711.0,Bel Boltond,Bel,Boltond,F,1166,P,18-24,2758.0,False
5595_01,Earth,False,TRAPPIST-1e,30.0,False,0.0,1.0,0.0,870.0,0.0,Sonard Craftstens,Sonard,Craftstens,F,1067,S,30-36,871.0,False
2717_01,Earth,False,TRAPPIST-1e,18.0,False,130.0,0.0,13.0,191.0,554.0,Francy Mayder,Francy,Mayder,G,431,S,18-24,888.0,False
0575_01,Europa,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Minoton Bootty,Minoton,Bootty,E,34,P,18-24,0.0,True
5818_01,Earth,False,TRAPPIST-1e,21.0,False,3553.0,5.0,0.0,0.0,2.0,Jeroy Mullericer,Jeroy,Mullericer,G,938,P,18-24,3560.0,False
5208_01,Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Sadalm Unressind,Sadalm,Unressind,C,163,P,24-30,0.0,True
3699_04,Europa,False,TRAPPIST-1e,57.0,False,0.0,3859.0,13.0,195.0,3874.0,Azhah Tronsive,Azhah,Tronsive,C,123,P,54-60,7941.0,False
4838_01,Earth,False,TRAPPIST-1e,52.0,False,1.0,13.0,3.0,0.0,700.0,Andine Mcphernard,Andine,Mcphernard,F,913,S,48-54,717.0,False
8645_01,Earth,False,55 Cancri e,23.0,False,1.0,26.0,1908.0,318.0,0.0,Herita Arneras,Herita,Arneras,F,1776,P,18-24,2253.0,True
2143_01,Earth,False,TRAPPIST-1e,21.0,False,0.0,1433.0,0.0,1234.0,0.0,Justie Miltongson,Justie,Miltongson,F,419,S,18-24,2667.0,False
0512_01,Europa,False,55 Cancri e,32.0,False,0.0,5755.0,0.0,59.0,122.0,Sadirak Nateansive,Sadirak,Nateansive,D,18,S,30-36,5936.0,True
6862_02,Earth,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Dianie Mcfaddennon,Dianie,Mcfaddennon,G,1115,S,6-12,0.0,False
8203_02,Europa,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Geno Pernised,Geno,Pernised,C,307,S,24-30,0.0,True
8302_02,Earth,False,TRAPPIST-1e,17.0,False,4.0,0.0,867.0,0.0,0.0,Heremy Burchrison,Heremy,Burchrison,F,1594,S,12-18,871.0,False
2799_01,Earth,False,TRAPPIST-1e,21.0,False,3.0,0.0,0.0,881.0,0.0,Idace Barrilloney,Idace,Barrilloney,G,447,S,18-24,884.0,False
9172_01,Earth,False,TRAPPIST-1e,54.0,False,724.0,25.0,71.0,0.0,1054.0,Gracey Bardinard,Gracey,Bardinard,G,1478,S,54-60,1874.0,False
0822_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,561.0,10.0,0.0,161.0,Scotte Sweeton,Scotte,Sweeton,F,156,S,18-24,732.0,True
4315_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,3.0,486.0,0.0,228.0,Clarry Hammonton,Clarry,Hammonton,E,272,P,18-24,717.0,True
8796_08,Earth,True,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,Dondy Traverdy,Dondy,Traverdy,G,1418,S,0-6,0.0,True
7071_01,Earth,False,PSO J318.5-22,63.0,False,526.0,2.0,0.0,0.0,0.0,Wilmay Bushallert,Wilmay,Bushallert,G,1160,S,60-66,528.0,False
1500_05,Earth,False,55 Cancri e,17.0,False,319.0,184.0,0.0,0.0,376.0,Irmark Barbes,Irmark,Barbes,F,288,S,12-18,879.0,False
6502_01,Earth,False,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Thelix Mcdanield,Thelix,Mcdanield,G,1058,S,6-12,0.0,True
2984_01,Europa,False,TRAPPIST-1e,37.0,False,0.0,210.0,0.0,4114.0,0.0,Teron Healted,Teron,Healted,D,97,S,36-42,4324.0,False
5304_01,Mars,False,TRAPPIST-1e,18.0,False,1744.0,0.0,8.0,8.0,0.0,Tench Brine,Tench,Brine,F,1019,S,18-24,1760.0,False
6816_04,Earth,False,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,Troyce Ewiseston,Troyce,Ewiseston,G,1108,P,6-12,0.0,True
3815_01,Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,724.0,80.0,Tarah Patteraley,Tarah,Patteraley,F,787,P,18-24,804.0,False
6139_02,Europa,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Atonea Reedall,Atonea,Reedall,C,230,S,0-6,0.0,True
5849_01,Earth,False,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,1104.0,Jilley Brightez,Jilley,Brightez,F,1208,P,36-42,1104.0,False
5488_01,Europa,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Tares Hoorherve,Tares,Hoorherve,B,186,P,24-30,0.0,True
8896_01,Mars,True,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,Gone Pri,Gone,Pri,F,1722,S,30-36,0.0,True
4975_02,Earth,False,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,Gerly Wartyson,Gerly,Wartyson,G,813,S,12-18,0.0,True
5496_01,Earth,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,Wayney Charryerry,Wayney,Charryerry,G,882,P,18-24,0.0,True
4390_03,Mars,False,TRAPPIST-1e,27.0,False,875.0,0.0,61.0,289.0,0.0,Rants Vloaf,Rants,Vloaf,F,903,P,24-30,1225.0,False
4189_01,Earth,False,55 Cancri e,17.0,False,558.0,0.0,3.0,0.0,1226.0,Wayney Petermandez,Wayney,Petermandez,G,686,S,12-18,1787.0,False
2288_01,Earth,False,TRAPPIST-1e,22.0,False,12.0,746.0,802.0,58.0,0.0,Dia Figuez,Dia,Figuez,E,163,S,18-24,1618.0,False
2403_01,Earth,False,TRAPPIST-1e,25.0,False,7.0,0.0,0.0,877.0,0.0,Antony Frederry,Antony,Frederry,G,388,S,24-30,884.0,False
4497_01,Earth,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Rician Loway,Rician,Loway,G,737,P,30-36,0.0,False
7839_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Jilla Leson,Jilla,Leson,G,1259,P,18-24,0.0,False
6684_02,Europa,False,TRAPPIST-1e,30.0,False,0.0,2666.8793103448274,335.0,143.0,764.0,Ziba Exhaft,Ziba,Exhaft,C,210,P,30-36,3908.8793103448274,True
5133_04,Earth,False,55 Cancri e,19.0,False,107.0,0.0,505.0,48.0,0.0,Done Litthews,Done,Litthews,F,1046,P,18-24,660.0,False
4939_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,2077.0,0.0,0.0,0.0,Lonnis Bryangton,Lonnis,Bryangton,F,1007,P,18-24,2077.0,True
1328_01,Earth,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Joandy Rigginsen,Joandy,Rigginsen,G,198,P,24-30,0.0,False
7939_01,Earth,False,TRAPPIST-1e,27.0,False,0.0,593.0,0.0,259.0,0.0,Jodyn Foxter,Jodyn,Foxter,G,1281,S,24-30,852.0,False
7561_01,Earth,False,TRAPPIST-1e,18.0,False,388.0,182.0,0.0,66.0,140.0,,,,F,1445,S,18-24,776.0,False
7045_01,Mars,False,55 Cancri e,19.0,False,1043.0,0.0,138.0,0.0,0.0,Range Bara,Range,Bara,D,222,P,18-24,1181.0,False
3626_01,Earth,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Wine Patthews,Wine,Patthews,G,586,S,36-42,0.0,True
6535_01,Mars,False,TRAPPIST-1e,35.0,False,771.0,0.0,183.0,0.0,0.0,Powl Cread,Powl,Cread,E,415,P,30-36,954.0,False
9218_01,Europa,True,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,,,,B,353,S,42-48,0.0,True
4249_03,Europa,False,55 Cancri e,20.0,False,354.0,1546.0,323.0,284.0,315.0,Aviton Inghting,Aviton,Inghting,B,166,S,18-24,2822.0,True
4892_01,Earth,False,TRAPPIST-1e,52.0,False,44.0,288.7798165137615,0.0,42.0,1731.0,Branda Colomonson,Branda,Colomonson,G,796,S,48-54,2105.7798165137615,False
0869_01,Earth,False,TRAPPIST-1e,55.0,False,280.0,0.0,444.0,0.0,0.0,Hilley Sweene,Hilley,Sweene,F,164,S,54-60,724.0,False
8853_01,Earth,False,PSO J318.5-22,24.0,False,726.0,3488.0,200.0,17.0,275.0,Kimena Ellahan,Kimena,Ellahan,G,1433,P,24-30,4706.0,False
8981_01,Earth,False,TRAPPIST-1e,29.0,False,311.0,7.0,665.0,0.0,0.0,Deanny Rames,Deanny,Rames,E,589,S,24-30,983.0,False
0902_01,Earth,False,TRAPPIST-1e,18.0,False,200.0,124.0,0.0,413.0,0.0,Duana Jacostaney,Duana,Jacostaney,F,188,P,18-24,737.0,True
1874_01,Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Armene Woodgezalez,Armene,Woodgezalez,G,305,P,0-6,0.0,False
4229_01,Earth,False,55 Cancri e,13.0,False,406.0,0.0,1670.0,0.0,427.0,,,,F,872,P,12-18,2503.0,False
1767_01,Europa,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,Hekaron Gleroling,Hekaron,Gleroling,C,65,S,12-18,0.0,True
0560_01,Earth,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Anniey Hortez,Anniey,Hortez,G,81,S,0-6,0.0,False
0070_01,Earth,False,TRAPPIST-1e,19.0,False,190.0,0.0,5.0,1.0,726.0,Meremy Brighttt,Meremy,Brighttt,F,13,P,18-24,922.0,False
7097_01,Europa,False,55 Cancri e,27.0,False,0.0,44.0,4761.0,5.0,41.0,Altanin Dedometeel,Altanin,Dedometeel,A,75,P,24-30,4851.0,True
5497_02,Europa,False,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Edaron Covetive,Edaron,Covetive,B,210,S,24-30,0.0,True
4042_01,Europa,False,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Mesatz Stewder,Mesatz,Stewder,A,46,S,0-6,0.0,True
0024_01,Europa,True,TRAPPIST-1e,62.0,False,0.0,0.0,0.0,0.0,0.0,Penton Fullided,Penton,Fullided,C,2,S,60-66,0.0,True
0756_01,Europa,True,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,Ashelik Ainserfle,Ashelik,Ainserfle,B,27,S,54-60,0.0,True
9021_01,Mars,False,TRAPPIST-1e,30.0,False,522.0,0.0,492.9727272727273,0.0,27.0,Wales Chake,Wales,Chake,E,577,P,30-36,1041.9727272727273,True
6800_01,Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Luise Krampbelles,Luise,Krampbelles,G,1105,P,12-18,0.0,True
3430_01,Earth,False,TRAPPIST-1e,74.0,False,0.0,193.0,581.0,0.0,0.0,Lewise Bullisey,Lewise,Bullisey,G,551,S,72-78,774.0,True
4215_01,Mars,False,TRAPPIST-1e,34.0,True,992.0,0.0,14.0,0.0,0.0,Gocock Floaf,Gocock,Floaf,D,145,P,30-36,1006.0,False
2269_01,Mars,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Ork Blees,Ork,Blees,F,458,P,24-30,0.0,True
5457_01,Earth,False,TRAPPIST-1e,39.0,False,0.0,1.0,0.0,739.0,0.0,Elson Horners,Elson,Horners,F,1129,P,36-42,740.0,False
8138_01,Earth,True,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,Nica Whitneyes,Nica,Whitneyes,G,1315,P,18-24,0.0,False
7478_01,Europa,False,TRAPPIST-1e,56.0,False,0.0,5711.0,0.0,0.0,50.0,Minchib Porkilte,Minchib,Porkilte,C,276,S,54-60,5761.0,True
3360_01,Europa,False,TRAPPIST-1e,52.0,True,0.0,1429.0,0.0,1371.0,488.0,Izares Brailidy,Izares,Brailidy,A,30,P,48-54,3288.0,True
5750_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,625.0,0.0,0.0,356.0,Herina Parklaney,Herina,Parklaney,E,363,P,18-24,981.0,False
0167_02,Mars,False,TRAPPIST-1e,27.0,False,1365.0,0.0,48.0,22.0,137.0,Rios Floaf,Rios,Floaf,F,35,S,24-30,1572.0,False
0679_01,Earth,False,TRAPPIST-1e,20.0,False,218.5260989010989,215.0,0.0,541.0,0.0,Vana Nichoan,Vana,Nichoan,G,104,S,18-24,974.5260989010989,False
3268_01,Mars,False,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Rosts Ses,Rosts,Ses,E,219,S,18-24,0.0,False
6091_02,Earth,False,TRAPPIST-1e,39.0,False,0.0,29.0,291.0,13.0,527.0,Pattin Lynnerett,Pattin,Lynnerett,F,1260,P,36-42,860.0,False
7736_01,Mars,False,TRAPPIST-1e,27.0,False,1730.0,0.0,379.0,5.0,0.0,Wins Stik,Wins,Stik,E,502,P,24-30,2114.0,False
4695_02,Mars,False,TRAPPIST-1e,21.0,False,3148.0,0.0,1.0,0.0,0.0,Wifts Snoff,Wifts,Snoff,F,882,S,18-24,3149.0,False
1056_01,Mars,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Cineys Ble,Cineys,Ble,F,218,P,36-42,0.0,True
7517_01,Earth,False,PSO J318.5-22,25.0,False,15.0,3.0,0.0,635.0,0.0,Lynnon Lunapperts,Lynnon,Lunapperts,F,1557,P,24-30,653.0,False
0669_01,Earth,False,TRAPPIST-1e,26.0,False,0.0,530.0,2.0,9.0,403.0,Elanie Hardson,Elanie,Hardson,F,143,P,24-30,944.0,False
7641_01,Earth,False,55 Cancri e,21.0,False,618.0,33.0,1.0,2.0,0.0,Harvin Peter,Harvin,Peter,F,1586,P,18-24,654.0,True
1884_01,Mars,True,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,Whers Meake,Whers,Meake,E,140,S,48-54,0.0,False
2944_02,Earth,False,PSO J318.5-22,2.0,False,0.0,0.0,0.0,0.0,0.0,Ernard Nichoan,Ernard,Nichoan,G,469,S,0-6,0.0,False
7952_02,Mars,False,TRAPPIST-1e,53.0,False,868.0,0.0,686.0,520.0,24.0,Beris Sueke,Beris,Sueke,E,524,S,48-54,2098.0,False
6857_01,Earth,False,PSO J318.5-22,35.0,False,22.0,0.0,1179.0,0.0,33.0,Jenn Jenson,Jenn,Jenson,F,1310,S,30-36,1234.0,False
7508_01,Europa,False,TRAPPIST-1e,23.0,False,3580.0,564.0,103.0,1639.0140845070423,90.0,Alar Exible,Alar,Exible,B,284,S,18-24,5976.014084507042,False
8451_02,Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Grog Start,Grog,Start,F,1625,S,24-30,0.0,True
5298_01,Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Rician Sweett,Rician,Sweett,G,862,S,12-18,0.0,True
4710_02,Mars,False,TRAPPIST-1e,29.0,False,179.0,0.0,1805.0,131.0,0.0,Crunde Cread,Crunde,Cread,E,293,P,24-30,2115.0,False
8918_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,1.0,32.0,755.0,21.0,Brada Hayder,Brada,Hayder,G,1448,P,18-24,809.0,False
3180_01,Earth,False,TRAPPIST-1e,22.0,False,218.5260989010989,1.0,379.0,0.0,336.0,Hery Lewinez,Hery,Lewinez,F,663,P,18-24,934.5260989010989,False
1238_02,Europa,True,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,,,,B,53,S,60-66,0.0,True
7649_01,Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Toniel Reenon,Toniel,Reenon,G,1241,S,24-30,0.0,True
4777_01,Earth,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Chary Munozaley,Chary,Munozaley,G,779,S,30-36,0.0,True
0193_02,Mars,False,TRAPPIST-1e,23.0,False,1000.2754491017964,0.0,8.0,1072.0,0.0,Frook Raf,Frook,Raf,F,41,P,18-24,2080.2754491017963,False
6921_03,Europa,False,TRAPPIST-1e,23.0,False,69.0,6101.0,0.0,0.0,214.0,Grum Stersetery,Grum,Stersetery,C,255,S,18-24,6384.0,True
5915_01,Earth,False,TRAPPIST-1e,32.0,False,0.0,0.0,39.0,0.0,749.0,Garion Mcneiley,Garion,Mcneiley,E,382,S,30-36,788.0,False
5681_01,Earth,True,TRAPPIST-1e,66.0,False,0.0,0.0,0.0,0.0,0.0,Jodip Ellson,Jodip,Ellson,G,921,S,66-72,0.0,True
5390_02,Earth,True,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,Mayne Owerson,Mayne,Owerson,G,872,S,18-24,0.0,True
3364_01,Europa,False,55 Cancri e,40.0,False,0.0,372.0,7.0,5.0,1467.0,Zinon Oilloody,Zinon,Oilloody,A,31,P,36-42,1851.0,False
8026_01,Mars,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Losp Ruité,Losp,Ruité,F,1534,S,24-30,0.0,True
1905_01,Earth,False,55 Cancri e,40.0,False,1465.0,39.0,0.0,0.0,1225.0,Kimena Torrez,Kimena,Torrez,F,364,S,36-42,2729.0,False
3919_01,Earth,False,TRAPPIST-1e,21.0,False,0.0,0.0,213.46502057613168,65.0,480.0,Vina Blace,Vina,Blace,F,806,P,18-24,758.4650205761317,False
2727_01,Earth,False,TRAPPIST-1e,32.0,False,0.0,9.0,11.0,784.0,63.0,Stany Hoopez,Stany,Hoopez,F,525,S,30-36,867.0,False
2272_01,Earth,False,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,,,,G,367,P,0-6,0.0,True
0134_01,Earth,False,TRAPPIST-1e,19.0,False,0.0,14.0,730.0,0.0,0.0,Camina Harmontry,Camina,Harmontry,G,17,P,18-24,744.0,True
2306_03,Europa,False,TRAPPIST-1e,22.0,False,0.0,297.0,3.0,676.0,2924.0,Asellum Colensid,Asellum,Colensid,C,82,P,18-24,3900.0,False
3641_01,Earth,True,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,Erick Pacerty,Erick,Pacerty,G,595,P,18-24,0.0,True
0072_01,Earth,False,TRAPPIST-1e,14.0,False,0.0,1.0,0.0,0.0,1063.0,Thell Brantuarez,Thell,Brantuarez,F,17,S,12-18,1064.0,False
6006_02,Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Sulaos Monpreery,Sulaos,Monpreery,D,190,P,24-30,0.0,True
6894_02,Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Otlios Hacle,Otlios,Hacle,F,1319,S,0-6,0.0,True
9252_01,Europa,False,55 Cancri e,26.0,False,0.0,8160.0,205.0,0.0,438.0,Alchium Stranbeate,Alchium,Stranbeate,B,301,P,24-30,8803.0,True
0128_02,Mars,False,TRAPPIST-1e,45.0,False,2103.0,6.0,0.0,0.0,0.0,Barave Fles,Barave,Fles,E,8,S,42-48,2109.0,False
2634_01,Mars,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Apies Pine,Apies,Pine,F,508,S,36-42,0.0,True
4191_01,Mars,False,TRAPPIST-1e,18.0,False,950.0,1.0,236.0,754.0,0.0,Oateal Dun,Oateal,Dun,D,135,S,18-24,1941.0,False
0599_02,Mars,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Bases Crité,Bases,Crité,F,124,P,0-6,0.0,True
0643_01,Mars,False,TRAPPIST-1e,19.0,False,1019.0,266.0,141.0,0.0,0.0,Tran Watie,Tran,Watie,F,138,P,18-24,1426.0,True
1704_01,Mars,False,TRAPPIST-1e,13.0,False,1112.0,0.0,687.0,0.0,3.0,Tors Breke,Tors,Breke,D,60,S,12-18,1802.0,False
0553_01,Europa,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Tope Valindle,Tope,Valindle,C,19,P,36-42,0.0,True
6334_04,Earth,True,PSO J318.5-22,0.0,False,0.0,0.0,0.0,0.0,0.0,Vick Jenson,Vick,Jenson,G,1028,S,0-6,0.0,True
4026_01,Europa,True,55 Cancri e,42.0,False,0.0,0.0,0.0,0.0,0.0,Azham Chsere,Azham,Chsere,B,154,S,42-48,0.0,True
5967_02,Earth,False,TRAPPIST-1e,38.0,False,0.0,784.0,0.0,0.0,0.0,Ebonya Duranks,Ebonya,Duranks,G,965,P,36-42,784.0,True
2070_01,Earth,False,TRAPPIST-1e,17.0,False,184.74683544303798,1.0,533.0,326.0,0.0,Sanda Gilleyons,Sanda,Gilleyons,E,127,P,12-18,1044.746835443038,True
6432_01,Europa,False,55 Cancri e,55.0,False,114.0,222.0,0.0,2575.0,2919.0,Asch Stradick,Asch,Stradick,D,202,P,54-60,5830.0,False
1658_01,Mars,False,TRAPPIST-1e,29.0,False,1150.0,0.0,6.0,4.0,0.0,Sallos Part,Sallos,Part,F,312,S,24-30,1160.0,True
8559_03,Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Goos Make,Goos,Make,F,1758,P,18-24,0.0,True
6894_03,Mars,False,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,Risps Hacle,Risps,Hacle,F,1319,S,12-18,0.0,True
0964_01,Europa,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Alderak Platch,Alderak,Platch,B,36,P,18-24,0.0,True
8431_01,Europa,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,Alcorab Myling,Alcorab,Myling,B,277,P,24-30,0.0,True
3912_01,Earth,False,TRAPPIST-1e,15.0,False,309.0,28.0,496.0,20.0,49.0,Carona Cartiz,Carona,Cartiz,F,737,S,12-18,902.0,True
1724_01,Europa,False,55 Cancri e,59.0,False,8.0,1563.0,0.0,73.0,31.0,Hekark Diateous,Hekark,Diateous,A,21,S,54-60,1675.0,True
0427_01,Europa,False,TRAPPIST-1e,31.0,False,417.0,2666.8793103448274,7185.0,562.0,792.0,Algor Efulows,Algor,Efulows,E,26,P,30-36,11622.879310344828,True
6594_01,Earth,True,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,Jord Schmondez,Jord,Schmondez,G,1067,P,30-36,0.0,True
8000_01,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Alfrey Bucklandez,Alfrey,Bucklandez,G,1292,S,0-6,0.0,True
5609_01,Earth,False,TRAPPIST-1e,23.0,False,765.0,5.0,0.0,0.0,0.0,Breney Russon,Breney,Russon,G,897,P,18-24,770.0,False
0599_03,Mars,False,TRAPPIST-1e,26.0,False,1252.0,0.0,46.0,124.0,6.0,Apple Crité,Apple,Crité,F,124,P,24-30,1428.0,False
3713_02,Europa,True,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,Zosmark Trattle,Zosmark,Trattle,C,133,S,36-42,0.0,True
