PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Surname,Group,pp,deck,num,side,Transported,expenses,expenses_w_o_na
7764_01,Earth,False,TRAPPIST-1e,24.0,False,1405.0,0.0,14.0,2.0,163.0,Saundez,7764,1,F,1613,P,False,1584.0,1584.0
7767_01,Earth,True,PSO J318.5-22,22.0,False,0.0,0.0,0.0,0.0,0.0,Oconley,7767,1,G,1257,S,True,0.0,0.0
7768_01,Earth,False,TRAPPIST-1e,14.0,False,0.0,268.0,239.0,127.0,0.0,Ocherman,7768,1,F,1484,S,True,634.0,634.0
7769_01,Earth,False,TRAPPIST-1e,20.0,False,98.0,499.0,0.0,142.0,52.0,Mclarseney,7769,1,E,504,P,False,791.0,791.0
7770_01,Earth,False,TRAPPIST-1e,17.0,False,527.0,124.0,37.0,290.0,30.0,Oneiles,7770,1,G,1258,S,False,1008.0,1008.0
7770_02,Earth,False,55 Cancri e,20.0,False,748.0,0.0,0.0,0.0,487.0,Oneiles,7770,2,F,1485,S,False,1235.0,1235.0
7771_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,,692.0,18.0,0.0,Cofferson,7771,1,G,1259,S,True,,710.0
7773_01,Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Stephend,7773,1,G,1248,P,True,0.0,0.0
7774_01,Mars,False,55 Cancri e,67.0,False,1146.0,16.0,39.0,0.0,518.0,Kinad,7774,1,D,245,P,True,1719.0,1719.0
7775_01,Europa,False,55 Cancri e,28.0,False,7.0,489.0,0.0,4.0,6027.0,Disivering,7775,1,C,253,P,False,6527.0,6527.0
7776_01,Europa,False,,57.0,False,0.0,412.0,0.0,5491.0,234.0,Craleve,7776,1,D,246,P,False,6137.0,6137.0
7777_01,Earth,True,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,Meleon,7777,1,G,1249,P,True,0.0,0.0
7778_01,Mars,False,TRAPPIST-1e,34.0,False,1199.0,33.0,346.0,0.0,0.0,Saste,7778,1,F,1486,S,False,1578.0,1578.0
7778_02,Mars,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Saste,7778,2,E,510,S,False,0.0,0.0
7780_01,Earth,False,55 Cancri e,33.0,False,0.0,53.0,615.0,9.0,0.0,Mcmahoney,7780,1,F,1614,P,True,677.0,677.0
7782_01,Europa,False,55 Cancri e,33.0,False,0.0,73.0,31.0,8493.0,9065.0,Pickleve,7782,1,C,291,S,False,17662.0,17662.0
7782_02,Europa,False,TRAPPIST-1e,28.0,False,0.0,180.0,0.0,778.0,4973.0,Pickleve,7782,2,C,291,S,False,5931.0,5931.0
7783_01,Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Wate,7783,1,F,1487,S,True,0.0,0.0
7784_01,Mars,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Berte,7784,1,F,1615,P,True,0.0,0.0
7785_01,Earth,False,TRAPPIST-1e,13.0,False,406.0,0.0,52.0,0.0,387.0,Bucklandez,7785,1,G,1261,S,False,845.0,845.0
7786_01,Earth,False,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,45.0,3372.0,Adkinson,7786,1,F,1616,P,False,3417.0,3417.0
7787_01,Europa,False,55 Cancri e,39.0,False,258.0,1541.0,0.0,,621.0,Cousel,7787,1,B,301,S,False,,2420.0
7787_02,Europa,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Cousel,7787,2,,,,True,0.0,0.0
7788_01,Earth,False,PSO J318.5-22,43.0,False,0.0,0.0,110.0,538.0,0.0,Guerson,7788,1,F,1488,S,False,648.0,648.0
7789_01,Earth,False,TRAPPIST-1e,32.0,False,,368.0,0.0,304.0,741.0,Whitledges,7789,1,F,1489,S,False,,1413.0
7790_01,Mars,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Casty,7790,1,F,1490,S,False,0.0,0.0
7790_02,Mars,False,55 Cancri e,45.0,False,810.0,0.0,132.0,198.0,0.0,Casty,7790,2,F,1490,S,False,1140.0,1140.0
7790_03,Mars,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Casty,7790,3,F,1490,S,True,0.0,0.0
7791_01,Earth,False,55 Cancri e,64.0,False,19.0,261.0,208.0,0.0,214.0,Owerson,7791,1,F,1491,S,False,702.0,702.0
7793_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,2141.0,Anthompson,7793,1,F,1617,P,False,2141.0,2141.0
7797_01,Earth,False,TRAPPIST-1e,44.0,False,358.0,303.0,0.0,0.0,131.0,Powenoble,7797,1,E,506,P,False,792.0,792.0
7800_01,Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Potterry,7800,1,G,1251,P,True,0.0,0.0
7801_01,Earth,False,55 Cancri e,21.0,False,1720.0,2337.0,0.0,1.0,335.0,Coopezmaney,7801,1,,,,False,4393.0,4393.0
7802_01,Mars,False,TRAPPIST-1e,33.0,False,166.0,634.0,419.0,201.0,1178.0,Pead,7802,1,F,1620,P,False,2598.0,2598.0
7803_01,Earth,False,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,Tranklinay,7803,1,G,1253,P,False,0.0,0.0
7803_02,Earth,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,Tranklinay,7803,2,G,1253,P,True,0.0,0.0
7805_01,Earth,False,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Hestes,7805,1,G,1254,P,False,0.0,0.0
7806_01,Earth,False,55 Cancri e,24.0,False,0.0,688.0,0.0,0.0,1.0,Mirezavis,7806,1,F,1621,P,False,689.0,689.0
7808_01,Earth,False,TRAPPIST-1e,26.0,False,0.0,79.0,53.0,,0.0,Sweenez,7808,1,G,1256,P,False,,132.0
7809_01,Mars,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Sty,7809,1,F,1493,S,True,0.0,0.0
7809_02,Mars,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Sty,7809,2,F,1493,S,True,0.0,0.0
7810_01,Earth,False,TRAPPIST-1e,22.0,False,769.0,0.0,0.0,1.0,729.0,Coopelandez,7810,1,F,1494,S,False,1499.0,1499.0
7812_01,Mars,False,TRAPPIST-1e,26.0,False,1333.0,0.0,50.0,0.0,0.0,Depie,7812,1,F,1495,S,False,1383.0,1383.0
7813_01,Earth,False,TRAPPIST-1e,27.0,False,0.0,55.0,0.0,740.0,85.0,Hallahaney,7813,1,F,1622,P,False,880.0,880.0
7815_01,Earth,False,PSO J318.5-22,27.0,False,0.0,605.0,0.0,0.0,0.0,Daviddley,7815,1,F,1496,S,True,605.0,605.0
7816_01,Earth,False,PSO J318.5-22,37.0,False,0.0,925.0,0.0,0.0,0.0,Mclardson,7816,1,F,1497,S,True,925.0,925.0
7818_01,Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Brenney,7818,1,G,1257,P,False,0.0,0.0
7820_01,Earth,False,55 Cancri e,24.0,False,0.0,0.0,809.0,0.0,0.0,Lambles,7820,1,G,1258,P,True,809.0,809.0
7821_01,Earth,False,TRAPPIST-1e,23.0,False,535.0,3.0,17.0,0.0,214.0,Mcdowns,7821,1,G,1264,S,False,769.0,769.0
7824_01,Earth,False,PSO J318.5-22,18.0,False,0.0,76.0,0.0,993.0,6.0,Polliamposs,7824,1,F,1624,P,False,1075.0,1075.0
7828_01,Earth,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Deckley,7828,1,G,1266,S,False,0.0,0.0
7829_01,Earth,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Harmontry,7829,1,G,1267,S,True,0.0,0.0
7830_01,Earth,True,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,Belley,7830,1,G,1268,S,True,0.0,0.0
7830_02,Earth,True,PSO J318.5-22,2.0,False,0.0,0.0,0.0,0.0,0.0,Belley,7830,2,G,1268,S,True,0.0,0.0
7830_03,Earth,False,TRAPPIST-1e,46.0,False,0.0,,0.0,17.0,655.0,Belley,7830,3,G,1268,S,False,,672.0
7830_04,Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Belley,7830,4,G,1268,S,False,0.0,0.0
7831_01,Mars,False,TRAPPIST-1e,16.0,False,1095.0,0.0,54.0,0.0,0.0,,7831,1,F,1626,P,False,1149.0,1149.0
7832_01,Mars,False,TRAPPIST-1e,19.0,False,1823.0,36.0,81.0,0.0,0.0,Bart,7832,1,D,228,S,False,1940.0,1940.0
7833_01,Europa,False,55 Cancri e,34.0,False,0.0,3424.0,6.0,2445.0,1128.0,Spandisket,7833,1,B,305,S,False,7003.0,7003.0
7833_02,Europa,False,TRAPPIST-1e,34.0,False,11.0,3299.0,0.0,1013.0,15.0,Spandisket,7833,2,B,305,S,True,4338.0,4338.0
7834_01,Earth,False,TRAPPIST-1e,24.0,False,482.0,967.0,349.0,19.0,0.0,Cardner,7834,1,G,1269,S,False,1817.0,1817.0
7835_01,Earth,True,PSO J318.5-22,28.0,False,0.0,0.0,0.0,0.0,0.0,Hoodgers,7835,1,G,1270,S,False,0.0,0.0
7837_01,Europa,True,55 Cancri e,44.0,False,0.0,0.0,0.0,0.0,0.0,Kiling,7837,1,B,306,S,True,0.0,0.0
7837_02,Europa,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Kiling,7837,2,B,306,S,True,0.0,0.0
7839_01,Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Leson,7839,1,G,1259,P,False,0.0,0.0
7840_01,Earth,False,PSO J318.5-22,18.0,False,328.0,0.0,0.0,24.0,309.0,Warrison,7840,1,F,1500,S,False,661.0,661.0
7841_01,Earth,False,PSO J318.5-22,43.0,False,6.0,25.0,0.0,5250.0,0.0,Maynardner,7841,1,G,1260,P,False,5281.0,5281.0
7841_02,Earth,False,PSO J318.5-22,48.0,False,0.0,0.0,501.0,242.0,0.0,Maynardner,7841,2,F,1627,P,False,743.0,743.0
7842_01,Mars,False,TRAPPIST-1e,46.0,False,52.0,0.0,1185.0,61.0,0.0,Gepie,7842,1,E,513,S,True,1298.0,1298.0
7843_01,Mars,True,TRAPPIST-1e,75.0,False,0.0,0.0,0.0,0.0,0.0,Petie,7843,1,,,,True,0.0,0.0
7845_01,Europa,True,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,Unhearfus,7845,1,B,307,S,True,0.0,0.0
7847_01,Earth,False,TRAPPIST-1e,34.0,False,0.0,9.0,617.0,0.0,281.0,Boyersons,7847,1,G,1261,P,False,907.0,907.0
7848_01,Mars,False,TRAPPIST-1e,29.0,False,1052.0,0.0,635.0,0.0,0.0,Pine,7848,1,,,,False,1687.0,1687.0
7848_02,Mars,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,Pine,7848,2,F,1501,S,True,0.0,0.0
7849_01,Earth,False,TRAPPIST-1e,22.0,False,558.0,63.0,0.0,0.0,0.0,Ewisentley,7849,1,G,1271,S,False,621.0,621.0
7850_01,Mars,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Melie,7850,1,E,514,S,False,0.0,0.0
7851_01,Mars,True,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,Cha,7851,1,F,1629,P,True,0.0,0.0
7852_01,Earth,False,TRAPPIST-1e,15.0,False,0.0,6.0,0.0,981.0,0.0,Folemonley,7852,1,E,508,P,False,987.0,987.0
7853_01,Mars,False,TRAPPIST-1e,42.0,False,1227.0,773.0,14.0,0.0,0.0,Chpie,7853,1,F,1502,S,False,2014.0,2014.0
7853_02,Mars,False,TRAPPIST-1e,31.0,False,166.0,0.0,297.0,835.0,0.0,Chpie,7853,2,E,515,S,False,1298.0,1298.0
7853_03,Mars,True,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Chpie,7853,3,F,1502,S,True,0.0,0.0
7856_01,Earth,False,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,156.0,620.0,Contrevins,7856,1,F,1503,S,False,776.0,776.0
7858_01,Earth,False,TRAPPIST-1e,21.0,False,9.0,0.0,0.0,25.0,811.0,Kramorry,7858,1,G,1264,P,False,845.0,845.0
7858_02,Earth,False,55 Cancri e,16.0,False,0.0,11.0,0.0,863.0,0.0,Kramorry,7858,2,F,1630,P,False,874.0,874.0
7858_03,Earth,False,TRAPPIST-1e,40.0,False,634.0,60.0,134.0,0.0,0.0,Kramorry,7858,3,F,1630,P,False,828.0,828.0
7859_01,Mars,False,TRAPPIST-1e,23.0,False,550.0,0.0,738.0,0.0,0.0,Jaflé,7859,1,F,1504,S,True,1288.0,1288.0
7861_01,Earth,True,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Wheelez,7861,1,G,1265,P,False,0.0,0.0
7863_01,Earth,False,TRAPPIST-1e,17.0,False,99.0,516.0,1967.0,0.0,6.0,Popelacruz,7863,1,F,1505,S,True,2588.0,2588.0
7864_01,Earth,False,55 Cancri e,37.0,False,19.0,443.0,1769.0,0.0,3.0,Potterry,7864,1,F,1506,S,True,2234.0,2234.0
7865_01,Europa,True,PSO J318.5-22,30.0,False,0.0,0.0,0.0,0.0,0.0,Secont,7865,1,C,293,S,True,0.0,0.0
7865_02,Europa,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Secont,7865,2,C,293,S,True,0.0,0.0
7865_03,Europa,True,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,Secont,7865,3,C,293,S,True,0.0,0.0
7866_01,Europa,False,55 Cancri e,43.0,False,0.0,16856.0,0.0,4344.0,977.0,Heeroling,7866,1,C,255,P,False,22177.0,22177.0
7868_01,Earth,False,55 Cancri e,17.0,False,6256.0,0.0,0.0,1.0,21.0,Hayerson,7868,1,E,517,S,False,6278.0,6278.0
7870_01,Europa,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Matimple,7870,1,B,257,P,True,0.0,0.0
7871_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Stannondez,7871,1,,,,True,0.0,0.0
7872_01,Earth,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Wardendez,7872,1,G,1267,P,False,0.0,0.0
7872_02,Earth,False,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,1714.0,0.0,Sweett,7872,2,G,1267,P,False,1714.0,1714.0
7872_03,Earth,False,TRAPPIST-1e,25.0,False,131.0,124.0,408.0,196.0,9.0,Wardendez,7872,3,F,1633,P,False,868.0,868.0
7872_04,Earth,False,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Wardendez,7872,4,G,1267,P,False,0.0,0.0
7872_05,Earth,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Wardendez,7872,5,G,1267,P,True,0.0,0.0
7872_06,Earth,False,PSO J318.5-22,7.0,False,0.0,0.0,0.0,0.0,0.0,Wardendez,7872,6,G,1267,P,True,0.0,0.0
7873_01,Earth,False,TRAPPIST-1e,24.0,False,569.0,156.0,0.0,12.0,0.0,Carpentley,7873,1,F,1634,P,False,737.0,737.0
7873_02,Earth,False,TRAPPIST-1e,19.0,False,0.0,721.0,0.0,25.0,1.0,Carpentley,7873,2,F,1634,P,True,747.0,747.0
7875_01,Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Cattyried,7875,1,B,309,S,True,0.0,0.0
7877_01,Earth,False,TRAPPIST-1e,49.0,False,0.0,1738.0,0.0,19.0,0.0,Fultz,7877,1,G,1268,P,False,1757.0,1757.0
7878_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,32.0,0.0,673.0,Nieldsond,7878,1,G,1269,P,False,705.0,705.0
7879_01,Earth,False,TRAPPIST-1e,25.0,False,0.0,478.0,71.0,11.0,162.0,Horthy,7879,1,G,1270,P,False,722.0,722.0
7881_01,Earth,False,TRAPPIST-1e,46.0,False,248.0,,0.0,4.0,0.0,Crosbornes,7881,1,F,1507,S,False,,252.0
7882_01,Earth,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Coxterez,7882,1,G,1271,P,False,0.0,0.0
7882_02,Earth,False,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,Coxterez,7882,2,G,1271,P,True,0.0,0.0
7883_01,Earth,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Deckley,7883,1,G,1272,P,True,0.0,0.0
7884_01,Mars,False,TRAPPIST-1e,23.0,False,1610.0,2.0,465.0,0.0,0.0,Cone,7884,1,E,512,P,False,2077.0,2077.0
7885_01,Earth,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Potters,7885,1,G,1273,P,True,0.0,0.0
7886_01,Earth,False,TRAPPIST-1e,16.0,False,0.0,11.0,0.0,8.0,827.0,Gaington,7886,1,G,1274,P,False,846.0,846.0
7888_01,Earth,False,TRAPPIST-1e,29.0,False,37.0,0.0,644.0,0.0,177.0,Woodwinez,7888,1,E,518,S,True,858.0,858.0
7889_01,Europa,True,PSO J318.5-22,35.0,False,0.0,0.0,0.0,0.0,0.0,Gulcepusy,7889,1,C,256,P,True,0.0,0.0
7890_01,Earth,False,TRAPPIST-1e,58.0,False,0.0,268.0,0.0,109.0,594.0,Reenez,7890,1,F,1508,S,False,971.0,971.0
7890_02,Earth,True,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,Reenez,7890,2,G,1273,S,True,0.0,0.0
7890_03,Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Scottney,7890,3,,,,True,0.0,0.0
7891_01,Earth,True,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,Duffmaney,7891,1,G,1274,S,True,0.0,0.0
7891_02,Earth,False,TRAPPIST-1e,13.0,False,34.0,1.0,0.0,824.0,29.0,Duffmaney,7891,2,,,,False,888.0,888.0
7892_01,Mars,False,TRAPPIST-1e,18.0,False,196.0,0.0,744.0,0.0,0.0,Mity,7892,1,F,1636,P,True,940.0,940.0
7894_01,Earth,False,55 Cancri e,29.0,False,46.0,68.0,589.0,88.0,0.0,Jacostarks,7894,1,E,519,S,True,791.0,791.0
7895_01,Earth,False,55 Cancri e,21.0,False,102.0,9.0,21.0,464.0,104.0,Brooke,7895,1,F,1509,S,False,700.0,700.0
7897_01,Europa,True,55 Cancri e,43.0,,0.0,0.0,0.0,0.0,0.0,Ancontaked,7897,1,C,295,S,True,0.0,0.0
7899_01,Earth,True,TRAPPIST-1e,69.0,False,0.0,0.0,0.0,0.0,0.0,Hinesh,7899,1,G,1275,S,False,0.0,0.0
7899_02,Earth,False,TRAPPIST-1e,40.0,False,0.0,0.0,14.0,785.0,10.0,Hinesh,7899,2,G,1275,S,False,809.0,809.0
7899_03,Earth,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Boyers,7899,3,G,1275,S,True,0.0,0.0
7901_01,Mars,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Curie,7901,1,F,1512,S,True,0.0,0.0
7902_01,Earth,True,TRAPPIST-1e,60.0,False,0.0,0.0,0.0,0.0,0.0,Villenson,7902,1,G,1276,P,False,0.0,0.0
7902_02,Earth,True,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,Georgasey,7902,2,G,1276,P,True,0.0,0.0
7902_03,Earth,True,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,Georgasey,7902,3,G,1276,P,False,0.0,0.0
7902_04,Earth,False,TRAPPIST-1e,23.0,False,1.0,700.0,0.0,7.0,136.0,Villenson,7902,4,G,1276,P,False,844.0,844.0
7903_01,Earth,False,TRAPPIST-1e,39.0,False,472.0,0.0,0.0,173.0,0.0,Weberton,7903,1,F,1638,P,False,645.0,645.0
7904_01,Earth,True,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,Pughlinsons,7904,1,,,,True,0.0,0.0
7904_02,Earth,False,TRAPPIST-1e,26.0,False,485.0,8.0,3958.0,0.0,0.0,Pughlinsons,7904,2,G,1277,P,True,4451.0,4451.0
7905_01,Europa,False,TRAPPIST-1e,31.0,False,0.0,87.0,0.0,2263.0,224.0,Axlentindy,7905,1,C,296,S,False,2574.0,2574.0
7905_02,Europa,True,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,Axlentindy,7905,2,C,296,S,True,0.0,0.0
7905_03,Europa,False,55 Cancri e,26.0,,1432.0,1283.0,0.0,178.0,5034.0,Axlentindy,7905,3,C,296,S,False,7927.0,7927.0
7907_01,Mars,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Nate,7907,1,F,1513,S,True,0.0,0.0
7908_01,Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,Aneetle,7908,1,B,310,S,True,0.0,0.0
7910_01,Earth,False,,30.0,False,4.0,637.0,0.0,0.0,3.0,Rushing,7910,1,F,1639,P,False,644.0,644.0
7913_01,Earth,True,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Whitakers,7913,1,G,1278,S,True,0.0,0.0
7914_01,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Munozaley,7914,1,G,1278,P,False,0.0,0.0
7914_02,Earth,False,TRAPPIST-1e,24.0,False,0.0,80.0,106.0,344.0,0.0,Munozaley,7914,2,G,1278,P,False,530.0,530.0
7914_03,Earth,False,TRAPPIST-1e,47.0,False,397.0,0.0,321.0,0.0,5.0,Munozaley,7914,3,G,1278,P,True,723.0,723.0
7916_01,Earth,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Mayods,7916,1,G,1279,P,False,0.0,0.0
7918_01,Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Flé,7918,1,F,1640,P,True,0.0,0.0
7919_01,Earth,False,TRAPPIST-1e,21.0,False,90.0,0.0,817.0,0.0,0.0,Hoodgers,7919,1,G,1281,P,False,907.0,907.0
7920_01,Mars,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Backe,7920,1,F,1515,S,True,0.0,0.0
7922_01,Earth,False,TRAPPIST-1e,39.0,False,3030.0,79.0,0.0,0.0,0.0,Llobsoney,7922,1,F,1517,S,False,3109.0,3109.0
7924_01,Earth,False,TRAPPIST-1e,28.0,False,589.0,57.0,0.0,0.0,0.0,Mondalley,7924,1,F,1642,P,False,646.0,646.0
7926_01,Earth,False,TRAPPIST-1e,32.0,False,0.0,0.0,,365.0,1216.0,Paynard,7926,1,E,514,P,False,,1581.0
7929_01,Europa,False,TRAPPIST-1e,31.0,False,0.0,910.0,58.0,1654.0,1217.0,Dissper,7929,1,B,311,S,False,3839.0,3839.0
7930_01,Earth,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Bardsey,7930,1,,,,True,0.0,0.0
7935_01,Earth,False,TRAPPIST-1e,41.0,False,84.0,0.0,6.0,811.0,2.0,Rodger,7935,1,F,1520,S,True,903.0,903.0
7936_01,Earth,False,TRAPPIST-1e,21.0,False,7.0,0.0,622.0,0.0,0.0,Morelly,7936,1,F,1644,P,False,629.0,629.0
7936_02,Earth,False,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Morelly,7936,2,G,1284,P,False,0.0,0.0
7936_03,Earth,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Franey,7936,3,G,1284,P,True,0.0,0.0
7937_01,Europa,False,TRAPPIST-1e,36.0,False,0.0,9532.0,0.0,2326.0,461.0,Skessid,7937,1,D,229,S,False,12319.0,12319.0
7937_02,Europa,True,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,Skessid,7937,2,D,229,S,True,0.0,0.0
7939_01,Earth,False,TRAPPIST-1e,27.0,False,0.0,593.0,0.0,259.0,0.0,Foxter,7939,1,G,1281,S,False,852.0,852.0
7940_01,Earth,False,TRAPPIST-1e,40.0,False,580.0,0.0,447.0,6.0,0.0,Hinglendez,7940,1,F,1521,S,False,1033.0,1033.0
7941_01,Europa,False,TRAPPIST-1e,41.0,False,0.0,116.0,10705.0,9181.0,10.0,Apedishaft,7941,1,C,257,P,False,20012.0,20012.0
7943_01,Europa,True,55 Cancri e,16.0,False,0.0,0.0,0.0,0.0,0.0,Spedlybood,7943,1,B,258,P,True,0.0,0.0
7943_02,Europa,False,PSO J318.5-22,36.0,True,2.0,6504.0,0.0,98.0,4.0,Spedlybood,7943,2,B,258,P,True,6608.0,6608.0
7944_01,Europa,False,TRAPPIST-1e,15.0,False,31.0,804.0,1.0,4732.0,2577.0,Reewerpic,7944,1,D,230,S,False,8145.0,8145.0
7944_02,Europa,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Reewerpic,7944,2,D,230,S,True,0.0,0.0
7945_01,Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Vloaf,7945,1,F,1522,S,True,0.0,0.0
7946_01,Earth,False,PSO J318.5-22,24.0,False,0.0,0.0,604.0,0.0,91.0,Hooperez,7946,1,F,1645,P,True,695.0,695.0
7947_01,Mars,False,TRAPPIST-1e,28.0,False,1811.0,1.0,57.0,0.0,0.0,Shbre,7947,1,F,1646,P,False,1869.0,1869.0
7949_01,Earth,False,TRAPPIST-1e,47.0,False,0.0,14.0,0.0,2330.0,0.0,Barkeretton,7949,1,G,1283,S,False,2344.0,2344.0
7950_01,Earth,False,TRAPPIST-1e,55.0,False,0.0,1620.0,159.0,,0.0,Ingston,7950,1,G,1287,P,False,,1779.0
7950_02,Earth,True,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,,7950,2,G,1287,P,True,0.0,0.0
7950_03,Earth,False,55 Cancri e,22.0,False,10.0,0.0,624.0,0.0,85.0,Ingston,7950,3,E,516,P,True,719.0,719.0
7950_04,Earth,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Ingston,7950,4,G,1287,P,True,0.0,0.0
7952_01,Mars,False,,62.0,False,100.0,0.0,38.0,1211.0,0.0,Sueke,7952,1,F,1523,S,False,1349.0,1349.0
7952_02,Mars,False,TRAPPIST-1e,53.0,False,868.0,0.0,686.0,520.0,24.0,Sueke,7952,2,E,524,S,False,2098.0,2098.0
7954_01,Earth,False,55 Cancri e,29.0,False,30.0,0.0,0.0,0.0,780.0,Waltonson,7954,1,G,1284,S,False,810.0,810.0
7955_01,Earth,False,TRAPPIST-1e,21.0,False,640.0,0.0,144.0,104.0,0.0,Jorden,7955,1,G,1288,P,False,888.0,888.0
7957_01,Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,Balderts,7957,1,G,1285,S,True,0.0,0.0
7958_01,Mars,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Frazo,7958,1,E,525,S,True,0.0,0.0
7960_01,Earth,False,TRAPPIST-1e,19.0,False,1.0,7.0,,689.0,0.0,Quinnerettt,7960,1,F,1648,P,False,,697.0
7962_01,Earth,False,TRAPPIST-1e,14.0,False,0.0,360.0,0.0,25.0,1340.0,Dillines,7962,1,G,1290,P,False,1725.0,1725.0
7967_01,Earth,False,TRAPPIST-1e,21.0,False,691.0,0.0,0.0,,15.0,Ricews,7967,1,G,1288,S,False,,706.0
