PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Surname,Group,pp,deck,num,side,expenses,expenses_w_o_na,Transported
9208_02,Earth,False,TRAPPIST-1e,40.0,False,757.0,40.0,4.0,2.0,0.0,Shieldson,9208,2,F,1782,S,803.0,803.0,False
4514_01,Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Cleman,4514,1,G,736,S,0.0,0.0,True
1962_02,Earth,False,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,Buckeenez,1962,2,G,316,P,0.0,0.0,False
0693_02,Europa,False,TRAPPIST-1e,34.0,False,0.0,3488.0,0.0,4343.0,38.0,Dedometeel,693,2,C,27,S,7869.0,7869.0,False
2406_01,Mars,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Pie,2406,1,F,465,S,0.0,0.0,True
4050_01,Europa,False,55 Cancri e,36.0,False,0.0,1302.0,0.0,2067.0,10173.0,Dissper,4050,1,A,35,P,13542.0,13542.0,False
5809_02,Earth,False,TRAPPIST-1e,46.0,False,0.0,98.0,2077.0,0.0,0.0,Clemondsey,5809,2,F,1205,P,2175.0,2175.0,True
2075_01,Earth,False,55 Cancri e,29.0,False,270.0,0.0,0.0,25.0,343.0,Yatters,2075,1,F,402,S,638.0,638.0,False
0392_01,Earth,False,TRAPPIST-1e,48.0,False,0.0,111.0,0.0,1508.0,0.0,Carreralend,392,1,E,24,P,1619.0,1619.0,False
6033_02,Mars,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,Bancy,6033,2,F,1247,P,0.0,0.0,True
1507_02,Earth,False,TRAPPIST-1e,14.0,False,1.0,1.0,683.0,419.0,0.0,Jeffey,1507,2,F,289,S,1104.0,1104.0,False
6407_01,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,,6407,1,G,1033,P,0.0,0.0,True
8342_02,Europa,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Sprender,8342,2,E,548,S,0.0,0.0,True
6020_03,Earth,False,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,Hanner,6020,3,G,974,P,0.0,0.0,False
2528_01,Mars,False,TRAPPIST-1e,48.0,False,639.0,412.0,110.0,0.0,0.0,Bau,2528,1,F,487,S,1161.0,1161.0,True
0001_01,Europa,False,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Ofracculy,1,1,B,0,P,0.0,0.0,False
6708_04,Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,Sysilstict,6708,4,A,67,P,0.0,0.0,True
0559_01,Earth,False,PSO J318.5-22,21.0,False,0.0,12.0,580.0,0.0,79.0,Harmond,559,1,F,102,S,671.0,671.0,False
6239_01,Earth,False,TRAPPIST-1e,19.0,False,2044.0,0.0,13.0,1.0,0.0,Irwines,6239,1,F,1197,S,2058.0,2058.0,False
4774_01,Mars,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Perty,4774,1,F,972,P,0.0,0.0,True
5569_01,Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Mcfarleys,5569,1,G,891,P,0.0,0.0,False
4305_01,Earth,False,TRAPPIST-1e,56.0,False,0.0,779.0,12.0,3.0,35.0,Conney,4305,1,F,893,P,829.0,829.0,False
0303_01,,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Kirklander,303,1,G,41,S,0.0,0.0,True
7226_01,Mars,False,TRAPPIST-1e,20.0,False,3191.0,0.0,211.0,21.0,117.0,Reke,7226,1,E,481,S,3540.0,3540.0,False
2412_01,Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Bertsontry,2412,1,G,392,P,0.0,0.0,True
2255_01,Europa,True,55 Cancri e,44.0,False,0.0,0.0,0.0,0.0,0.0,Spadicage,2255,1,C,75,P,0.0,0.0,True
8956_01,Earth,False,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,6.0,1989.0,Bonnondry,8956,1,F,1838,P,1995.0,1995.0,False
6322_01,Earth,False,TRAPPIST-1e,16.0,False,0.0,68.0,1541.0,0.0,0.0,Cooperkins,6322,1,E,419,S,1609.0,1609.0,True
5999_01,Earth,False,TRAPPIST-1e,32.0,False,0.0,104.0,2.0,0.0,801.0,Hermane,5999,1,G,968,P,907.0,907.0,True
8599_01,Earth,False,55 Cancri e,14.0,False,547.0,145.0,5.0,0.0,9.0,Scottuez,8599,1,G,1383,S,706.0,706.0,False
2712_01,Europa,True,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,Doorge,2712,1,B,105,S,0.0,0.0,True
4280_01,Mars,False,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Icake,4280,1,E,267,P,0.0,0.0,False
4262_02,Europa,False,55 Cancri e,26.0,False,1.0,1269.0,4790.0,270.0,5116.0,Derterval,4262,2,C,135,P,11446.0,11446.0,False
0661_01,Europa,False,TRAPPIST-1e,44.0,False,0.0,2506.0,0.0,1360.0,722.0,Ticagent,661,1,C,23,P,4588.0,4588.0,False
4450_01,Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Clugete,4450,1,C,140,P,0.0,0.0,True
2006_02,Earth,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Moorez,2006,2,G,317,S,0.0,0.0,False
8204_02,Europa,False,TRAPPIST-1e,30.0,False,209.0,157.0,2566.0,171.0,472.0,Distured,8204,2,E,541,S,3575.0,3575.0,False
0823_01,Earth,True,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,Carrishley,823,1,G,123,S,0.0,0.0,True
4912_02,Mars,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Bane,4912,2,F,999,P,0.0,0.0,True
3714_01,Mars,,TRAPPIST-1e,45.0,False,48.0,1652.0,761.0,138.0,0.0,Harta,3714,1,F,702,S,2599.0,2599.0,False
7538_02,Europa,False,55 Cancri e,37.0,False,18.0,2669.0,0.0,1229.0,,Uncionted,7538,2,A,81,P,,3916.0,False
5487_01,Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Nan,5487,1,F,1136,P,0.0,0.0,True
9213_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,90.0,0.0,795.0,0.0,Hurchanney,9213,1,F,1884,P,885.0,885.0,True
4315_02,Earth,,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Hammonton,4315,2,G,710,P,0.0,0.0,True
8667_01,Mars,False,TRAPPIST-1e,20.0,False,733.0,0.0,455.0,,0.0,Kad,8667,1,F,1676,S,,1188.0,False
7353_03,Europa,False,TRAPPIST-1e,58.0,False,0.0,1386.0,2.0,128.0,2577.0,Openduave,7353,3,,,,4093.0,4093.0,True
5625_01,Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Cart,5625,1,E,352,P,0.0,0.0,False
8696_01,Europa,True,PSO J318.5-22,35.0,False,0.0,0.0,0.0,0.0,0.0,Alvesssidy,8696,1,C,326,S,0.0,0.0,True
0599_01,Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Crité,599,1,F,124,P,0.0,0.0,True
7452_01,Europa,True,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,Sloweber,7452,1,B,281,S,0.0,0.0,True
8598_01,Earth,False,55 Cancri e,6.0,,0.0,0.0,0.0,0.0,0.0,Mcbriggins,8598,1,G,1394,P,0.0,0.0,True
7604_02,Mars,,TRAPPIST-1e,23.0,False,463.0,0.0,658.0,0.0,0.0,Deeke,7604,2,F,1579,P,1121.0,1121.0,False
6750_01,Earth,False,TRAPPIST-1e,29.0,False,0.0,95.0,424.0,1.0,364.0,Goody,6750,1,G,1094,P,884.0,884.0,False
3164_01,Earth,True,TRAPPIST-1e,39.0,,0.0,0.0,0.0,0.0,0.0,Crayeson,3164,1,G,516,P,0.0,0.0,False
5379_01,Earth,False,TRAPPIST-1e,42.0,False,0.0,0.0,8.0,3409.0,0.0,Meyersones,5379,1,F,1030,S,3417.0,3417.0,False
1602_01,Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,2681.0,55.0,Chardsons,1602,1,F,307,S,2736.0,2736.0,False
3439_02,Europa,,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Modent,3439,2,B,130,S,0.0,0.0,True
0378_02,Europa,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,Pirejus,378,2,B,11,S,0.0,0.0,True
8342_01,Europa,False,TRAPPIST-1e,48.0,False,0.0,,0.0,408.0,293.0,Sprender,8342,1,E,548,S,,701.0,True
7442_01,Earth,False,TRAPPIST-1e,43.0,False,20.0,0.0,726.0,,0.0,Morrencis,7442,1,E,495,S,,746.0,False
3662_01,Europa,False,55 Cancri e,22.0,False,,171.0,2233.0,1.0,800.0,Poselfle,3662,1,B,142,S,,3205.0,True
5894_01,Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,Navages,5894,1,G,957,S,0.0,0.0,True
7897_01,Europa,True,55 Cancri e,43.0,,0.0,0.0,0.0,0.0,0.0,Ancontaked,7897,1,C,295,S,0.0,0.0,True
0428_01,Europa,False,TRAPPIST-1e,29.0,False,0.0,4118.0,0.0,715.0,3139.0,Chocaters,428,1,C,16,S,7972.0,7972.0,True
3570_01,,False,PSO J318.5-22,15.0,False,85.0,373.0,160.0,5.0,0.0,Balley,3570,1,G,574,S,623.0,623.0,True
7749_01,Mars,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,Pie,7749,1,D,244,P,0.0,0.0,True
2795_01,Europa,False,TRAPPIST-1e,34.0,False,10.0,5659.0,15.0,3.0,0.0,Brantcable,2795,1,C,103,S,5687.0,5687.0,True
2100_01,Earth,False,PSO J318.5-22,45.0,False,0.0,0.0,734.0,3.0,5.0,Briggins,2100,1,F,413,S,742.0,742.0,True
6281_01,Earth,False,TRAPPIST-1e,38.0,False,20.0,0.0,751.0,0.0,2.0,Beckeey,6281,1,G,1015,S,773.0,773.0,True
5739_01,Earth,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Cleminglas,5739,1,G,930,S,0.0,0.0,True
1829_03,Europa,False,TRAPPIST-1e,22.0,False,0.0,8882.0,21.0,2204.0,19.0,Clumshangs,1829,3,D,56,P,11126.0,11126.0,True
2059_01,Earth,False,TRAPPIST-1e,55.0,False,2.0,0.0,0.0,0.0,907.0,Moodmandez,2059,1,G,333,P,909.0,909.0,True
2449_03,Mars,True,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Nacke,2449,3,F,508,P,0.0,0.0,True
2524_01,Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,,0.0,Witeronfus,2524,1,D,74,P,,0.0,True
3218_01,Earth,False,TRAPPIST-1e,36.0,False,5.0,623.0,88.0,5.0,1.0,Bardinard,3218,1,F,606,S,722.0,722.0,True
0108_03,Earth,False,TRAPPIST-1e,0.0,,0.0,0.0,0.0,0.0,0.0,Handertiz,108,3,G,19,S,0.0,0.0,True
1452_05,Europa,True,55 Cancri e,44.0,False,0.0,0.0,0.0,0.0,0.0,Distured,1452,5,C,53,P,0.0,0.0,True
5427_03,Mars,False,TRAPPIST-1e,25.0,False,948.0,0.0,1.0,170.0,0.0,Stie,5427,3,F,1118,P,1119.0,1119.0,False
4297_01,Europa,False,55 Cancri e,41.0,False,14.0,6777.0,81.0,604.0,2936.0,Taketiatim,4297,1,B,138,P,10412.0,10412.0,False
8486_01,Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Anthompson,8486,1,G,1360,S,0.0,0.0,True
2542_01,Mars,False,TRAPPIST-1e,29.0,False,834.0,0.0,28.0,117.0,41.0,Dutte,2542,1,E,153,P,1020.0,1020.0,False
3578_01,Mars,True,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,Hac,3578,1,,,,0.0,0.0,True
4030_01,,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Flowensley,4030,1,G,661,S,0.0,0.0,True
8759_01,Mars,False,TRAPPIST-1e,25.0,False,520.0,0.0,139.0,0.0,77.0,Chate,8759,1,F,1695,S,736.0,736.0,False
0193_03,Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Raf,193,3,F,41,P,0.0,0.0,True
3491_01,Earth,False,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,6.0,607.0,Joyneidez,3491,1,F,720,P,613.0,613.0,False
7411_01,Earth,False,TRAPPIST-1e,30.0,False,1110.0,0.0,439.0,5.0,0.0,Bakericks,7411,1,F,1533,P,1554.0,1554.0,False
6719_01,Mars,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Cres,6719,1,F,1396,P,0.0,0.0,True
1211_03,Earth,True,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Pollarkeeks,1211,3,G,186,S,0.0,0.0,True
1304_05,Earth,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Powenoble,1304,5,E,82,P,0.0,0.0,False
4635_01,Earth,True,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,Pearsalason,4635,1,G,755,P,0.0,0.0,True
2451_01,,True,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,Currisones,2451,1,G,395,S,0.0,0.0,False
6412_01,Earth,False,TRAPPIST-1e,30.0,False,59.0,0.0,0.0,0.0,1611.0,Farmonrada,6412,1,E,407,P,1670.0,1670.0,False
2806_01,Mars,False,TRAPPIST-1e,28.0,False,948.0,0.0,64.0,170.0,0.0,Gene,2806,1,D,95,S,1182.0,1182.0,False
3711_02,Mars,False,TRAPPIST-1e,31.0,False,3471.0,0.0,232.0,0.0,0.0,Quart,3711,2,F,700,S,3703.0,3703.0,False
2510_01,Mars,False,TRAPPIST-1e,28.0,False,34.0,0.0,1342.0,91.0,0.0,Cusa,2510,1,F,517,P,1467.0,1467.0,True
3911_01,,False,TRAPPIST-1e,41.0,False,6.0,1.0,11.0,1046.0,0.0,Petermandez,3911,1,F,736,S,1064.0,1064.0,False
0701_01,Europa,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Voliat,701,1,D,25,S,0.0,0.0,True
8334_01,Earth,True,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,Flowensley,8334,1,G,1359,P,0.0,0.0,True
0257_01,Mars,False,55 Cancri e,21.0,False,1664.0,0.0,,0.0,0.0,Berte,257,1,F,49,S,,1664.0,False
5438_01,Earth,True,PSO J318.5-22,52.0,False,0.0,0.0,0.0,0.0,0.0,Puckley,5438,1,G,875,P,0.0,0.0,False
3130_01,Mars,False,TRAPPIST-1e,38.0,False,886.0,0.0,618.0,0.0,0.0,Frasp,3130,1,F,588,S,1504.0,1504.0,False
7097_02,Europa,False,TRAPPIST-1e,14.0,False,0.0,3124.0,40.0,219.0,189.0,Dedometeel,7097,2,A,75,P,3572.0,3572.0,False
4254_02,Europa,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Idercaling,4254,2,B,136,P,0.0,0.0,True
0664_01,Europa,False,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,4507.0,5689.0,Cylistrand,664,1,E,46,S,10196.0,10196.0,False
4044_02,Mars,False,TRAPPIST-1e,2.0,False,0.0,,0.0,0.0,0.0,,4044,2,F,765,S,,0.0,True
2385_01,Mars,False,TRAPPIST-1e,23.0,False,1773.0,0.0,78.0,0.0,3.0,Pité,2385,1,F,461,S,1854.0,1854.0,False
8774_01,Earth,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Gentledges,8774,1,G,1412,S,0.0,0.0,True
2376_01,Earth,False,55 Cancri e,22.0,False,0.0,30.0,0.0,0.0,673.0,Coffmaney,2376,1,F,459,S,703.0,703.0,False
6462_01,Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,,6462,1,F,1233,S,0.0,0.0,True
2979_01,Europa,False,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Urablele,2979,1,B,93,P,0.0,0.0,False
7850_01,Mars,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Melie,7850,1,E,514,S,0.0,0.0,False
4721_01,Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Santry,4721,1,G,771,S,0.0,0.0,True
4644_01,Earth,False,55 Cancri e,13.0,False,8.0,1385.0,1445.0,250.0,8.0,Fultz,4644,1,F,872,S,3096.0,3096.0,True
5905_01,Earth,False,TRAPPIST-1e,23.0,False,16.0,687.0,1.0,1.0,0.0,Byerry,5905,1,G,959,S,705.0,705.0,True
1800_01,Earth,False,55 Cancri e,12.0,False,0.0,0.0,0.0,0.0,0.0,Goffey,1800,1,G,283,S,0.0,0.0,True
5822_01,Earth,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,Chapmaney,5822,1,G,939,P,0.0,0.0,True
6734_02,Europa,True,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,Sparsaxle,6734,2,C,249,S,0.0,0.0,True
4999_01,Earth,False,TRAPPIST-1e,30.0,False,1120.0,0.0,0.0,0.0,794.0,Mckins,4999,1,F,950,S,1914.0,1914.0,False
1086_02,Earth,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,,Willangsey,1086,2,G,166,P,,0.0,False
0499_01,Mars,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,Meake,499,1,F,89,S,0.0,0.0,True
8248_01,Earth,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Casez,8248,1,G,1339,P,0.0,0.0,False
2356_02,Mars,True,TRAPPIST-1e,4.0,False,0.0,,0.0,0.0,0.0,Peane,2356,2,D,80,S,,0.0,True
2562_02,Mars,False,TRAPPIST-1e,20.0,False,2502.0,0.0,96.0,0.0,0.0,Brele,2562,2,F,526,P,2598.0,2598.0,False
6731_01,Earth,False,TRAPPIST-1e,32.0,False,3135.0,2.0,0.0,0.0,0.0,Rochan,6731,1,F,1397,P,3137.0,3137.0,False
3790_01,,True,TRAPPIST-1e,13.0,False,0.0,,0.0,,0.0,Meyersones,3790,1,G,620,P,,0.0,True
2055_05,Earth,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Woodwinez,2055,5,G,330,P,0.0,0.0,True
0565_01,Mars,False,TRAPPIST-1e,31.0,False,697.0,0.0,612.0,0.0,0.0,Ble,565,1,F,115,P,1309.0,1309.0,False
2693_04,Europa,True,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,Geousty,2693,4,A,22,P,0.0,0.0,False
0003_02,Europa,False,TRAPPIST-1e,33.0,False,0.0,1283.0,371.0,3329.0,193.0,Susent,3,2,A,0,S,5176.0,5176.0,False
8735_01,Earth,False,TRAPPIST-1e,20.0,False,227.0,0.0,1.0,0.0,707.0,Ryanglasey,8735,1,F,1799,P,935.0,935.0,False
2594_01,Europa,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Cisorter,2594,1,B,98,S,0.0,0.0,True
2086_02,Europa,False,TRAPPIST-1e,19.0,False,0.0,1342.0,0.0,152.0,556.0,Wasterivel,2086,2,A,26,S,2050.0,2050.0,True
5571_01,Earth,False,55 Cancri e,26.0,False,0.0,406.0,0.0,0.0,503.0,Nichoan,5571,1,G,900,S,909.0,909.0,True
0041_01,Earth,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Moodsey,41,1,G,2,P,0.0,0.0,True
1263_01,Mars,False,TRAPPIST-1e,25.0,False,1084.0,1.0,66.0,0.0,5.0,Vloaf,1263,1,F,244,S,1156.0,1156.0,False
3045_01,Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Hestes,3045,1,G,480,S,0.0,0.0,False
7507_03,Earth,False,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,Santin,7507,3,E,499,S,0.0,0.0,True
1221_01,Earth,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Alfordonard,1221,1,G,188,S,0.0,0.0,False
5536_01,Mars,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Pure,5536,1,F,1062,S,0.0,0.0,True
8414_01,Earth,False,TRAPPIST-1e,24.0,False,0.0,171.0,591.0,22.0,0.0,Welltonces,8414,1,G,1374,P,784.0,784.0,False
6173_01,Europa,True,TRAPPIST-1e,23.0,False,0.0,0.0,,0.0,0.0,,6173,1,B,208,P,,0.0,True
8260_01,Earth,False,55 Cancri e,19.0,,84.0,4.0,4.0,629.0,0.0,Daviddley,8260,1,F,1582,S,721.0,721.0,False
4449_01,Mars,False,TRAPPIST-1e,43.0,False,130.0,0.0,870.0,31.0,26.0,Cla,4449,1,D,142,S,1057.0,1057.0,True
6665_01,Europa,True,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,Disivering,6665,1,B,222,P,0.0,0.0,True
6850_03,Earth,False,TRAPPIST-1e,52.0,False,2.0,46.0,800.0,0.0,773.0,Wolferton,6850,3,E,436,P,1621.0,1621.0,False
1661_01,Europa,False,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,Fringh,1661,1,A,20,S,0.0,0.0,False
8306_02,Earth,True,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,Hardonald,8306,2,G,1351,P,0.0,0.0,True
6271_01,Europa,False,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Wrempeedly,6271,1,A,62,P,0.0,0.0,True
2521_01,Mars,True,TRAPPIST-1e,43.0,,0.0,0.0,0.0,0.0,0.0,Cry,2521,1,E,151,P,0.0,0.0,False
4942_02,Earth,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Reenon,4942,2,G,806,S,0.0,0.0,True
9145_01,Earth,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Curton,9145,1,G,1489,P,0.0,0.0,False
6995_01,Earth,False,55 Cancri e,24.0,False,0.0,58.0,618.0,0.0,41.0,Hamberterry,6995,1,F,1334,S,717.0,717.0,False
0531_01,Earth,True,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,Alentonway,531,1,G,82,P,0.0,0.0,False
6207_03,Mars,False,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Brity,6207,3,E,397,P,0.0,0.0,False
5550_01,Earth,False,TRAPPIST-1e,33.0,False,127.0,745.0,9.0,0.0,0.0,Poperez,5550,1,G,895,S,881.0,881.0,True
0715_01,Europa,,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,Unconary,715,1,,,,0.0,0.0,True
6654_02,Earth,True,55 Cancri e,12.0,False,0.0,0.0,0.0,0.0,0.0,,6654,2,G,1086,S,0.0,0.0,True
4577_01,Mars,,TRAPPIST-1e,17.0,False,250.0,0.0,2179.0,0.0,0.0,Kha,4577,1,F,858,S,2429.0,2429.0,True
6372_03,Europa,False,55 Cancri e,45.0,False,0.0,3200.0,0.0,415.0,161.0,Reelest,6372,3,B,216,P,3776.0,3776.0,True
0951_01,Earth,True,PSO J318.5-22,38.0,False,0.0,0.0,0.0,0.0,0.0,Lunapperts,951,1,G,144,S,0.0,0.0,True
7472_01,Mars,True,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,,,7472,1,F,1426,S,,0.0,True
4830_01,Earth,False,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,19.0,785.0,Kirks,4830,1,F,983,P,804.0,804.0,False
6000_01,Mars,False,TRAPPIST-1e,19.0,False,781.0,0.0,295.0,613.0,0.0,Bart,6000,1,,,,1689.0,1689.0,False
3313_01,Europa,True,55 Cancri e,49.0,False,0.0,0.0,0.0,0.0,0.0,Cientteng,3313,1,B,122,S,0.0,0.0,True
2209_01,Earth,False,TRAPPIST-1e,29.0,False,1356.0,20.0,0.0,13.0,0.0,,2209,1,F,433,S,1389.0,1389.0,False
5006_03,Europa,False,TRAPPIST-1e,20.0,False,0.0,219.0,0.0,5.0,3283.0,Stingive,5006,3,B,166,P,3507.0,3507.0,False
9046_02,Europa,False,TRAPPIST-1e,25.0,False,6899.0,265.0,0.0,2234.0,2090.0,Cratrave,9046,2,C,335,S,11488.0,11488.0,False
2769_01,Earth,False,PSO J318.5-22,22.0,False,0.0,837.0,192.0,0.0,,Fishopper,2769,1,F,573,P,,1029.0,False
5573_01,Earth,False,55 Cancri e,18.0,False,749.0,0.0,74.0,0.0,0.0,Gilleranks,5573,1,F,1154,P,823.0,823.0,False
4483_02,Mars,False,TRAPPIST-1e,63.0,False,3087.0,0.0,60.0,2.0,0.0,Tepie,4483,2,D,151,P,3149.0,3149.0,False
5474_01,Earth,True,TRAPPIST-1e,21.0,False,0.0,0.0,,0.0,0.0,Strony,5474,1,,,,,0.0,True
8988_08,Earth,True,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Fowlesterez,8988,8,G,1448,S,0.0,0.0,False
3542_01,Mars,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Derry,3542,1,F,669,S,0.0,0.0,True
6363_05,Earth,False,TRAPPIST-1e,17.0,False,0.0,,977.0,0.0,5.0,Gouldensen,6363,5,E,405,P,,982.0,True
0074_01,Europa,False,TRAPPIST-1e,42.0,False,1.0,8397.0,0.0,0.0,506.0,Mostedry,74,1,C,3,S,8904.0,8904.0,True
5619_01,Earth,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Freder,5619,1,G,908,S,0.0,0.0,True
5156_02,Europa,False,TRAPPIST-1e,29.0,False,0.0,4198.0,227.0,1.0,1415.0,Traild,5156,2,B,200,S,5841.0,5841.0,True
4763_01,Mars,False,TRAPPIST-1e,29.0,False,298.0,0.0,888.0,5.0,0.0,Dutty,4763,1,F,969,P,1191.0,1191.0,True
2234_02,Mars,True,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,Gread,2234,2,F,448,P,0.0,0.0,True
4329_01,Earth,False,,22.0,False,39.0,0.0,63.0,3.0,654.0,Benderez,4329,1,F,812,S,759.0,759.0,False
0241_01,Europa,,55 Cancri e,33.0,False,0.0,1249.0,0.0,4812.0,1116.0,Dischod,241,1,E,11,P,7177.0,7177.0,False
8956_06,Earth,False,PSO J318.5-22,22.0,False,0.0,29.0,165.0,404.0,0.0,Bonnondry,8956,6,F,1838,P,598.0,598.0,False
0826_01,Earth,False,TRAPPIST-1e,27.0,False,174.0,653.0,0.0,0.0,0.0,Hoopez,826,1,,,,827.0,827.0,True
6324_01,Earth,False,,31.0,False,19.0,509.0,0.0,0.0,177.0,Hinetthews,6324,1,E,420,S,705.0,705.0,False
2243_01,Earth,False,TRAPPIST-1e,22.0,False,38.0,483.0,80.0,47.0,121.0,Booness,2243,1,G,362,P,769.0,769.0,True
7545_01,Earth,True,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Nguerrettye,7545,1,G,1225,S,0.0,0.0,False
8297_01,,False,TRAPPIST-1e,21.0,False,5.0,0.0,0.0,22.0,639.0,Charpelaney,8297,1,F,1592,S,666.0,666.0,False
